objetID,dateRefere,route,pr,depPr,concession,abs,cumul,x,y,z,cote,voie,accrochage,dateMES,nom,No,nbBretelle,nature,nature_lib,forme,forme_lib,fonction,commentair,sectionnem,sectionn_1
EchA0008Pr214+156,2025-01-01,A0008,214,06,C,156.0,214156.0,1057857.38,6305766.23,0.0,I,0,ACCROCHE,1978-06-22,Roquebrune-Cap-Martin,58,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,06,ESCOTA
EchA0008Pr220+80,2025-01-01,A0008,220,06,C,80.0,220080.0,1060668.83,6310032.99,0.0,I,0,ACCROCHE,1969-07-14,Menton,59,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,06,ESCOTA
EchangeurA0009Pr0,2025-01-01,A0009,0,84,C,60.0,60.0,842726.34,6338977.3,0.0,I,0,ACCROCHE,,Bifurcation A7/A9,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,84,ASF
EchangeurA0009Pr14,2025-01-01,A0009,14,30,C,710.0,14710.0,839233.91,6326344.51,0.0,I,0,ACCROCHE,,Roquemaure,22,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,30,ASF
EchangeurA0009Pr29,2025-01-01,A0009,29,30,C,540.0,29540.0,828487.05,6316380.02,0.0,I,0,ACCROCHE,,Remoulins,23,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,30,ASF
EchangeurA0009Pr46,2025-01-01,A0009,46,30,C,870.0,46870.0,814518.88,6307203.48,0.0,I,0,ACCROCHE,,Nimes-Est,24,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,30,ASF
EchangeurA0009Pr55,2025-01-01,A0009,55,30,C,30.0,55030.0,808397.63,6302211.68,0.0,I,0,ACCROCHE,,Nimes-Ouest,25,4,DIFFUSEUR,Diffuseur,TREFLE,Tr?fle,T,,30,ASF
EchangeurA0009Pr55,2025-01-01,A0009,55,30,C,265.0,55265.0,808175.62,6302128.91,0.0,I,0,ACCROCHE,,Bifurcation A9/A54,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,30,ASF
EchangeurA0009Pr72,2025-01-01,A0009,72,30,C,860.0,72860.0,795024.84,6292616.34,0.0,I,0,ACCROCHE,,Gallargues-le-Montueux,26,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,30,ASF
EchangeurA0009Pr78,2025-01-01,A0009,78,34,C,820.0,78820.0,789975.6,6289920.49,0.0,I,0,ACCROCHE,,Lunel,27,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,34,ASF
EchangeurA0009Pr122,2025-01-01,A0009,122,34,C,899.0,123160.0,755316.95,6264921.56,0.0,I,0,ACCROCHE,,Sete,33,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,34,ASF
EchangeurA0009Pr148,2025-01-01,A0009,148,34,C,430.0,148691.0,733720.8,6253169.83,0.0,I,0,ACCROCHE,,Agde-Pezenas,34,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,34,ASF
EchangeurA0009Pr159,2025-01-01,A0009,159,34,C,380.0,159641.0,723976.33,6248922.37,0.0,I,0,ACCROCHE,,Bifurcation A9/A75,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,34,ASF
EchangeurA0009Pr166,2025-01-01,A0009,166,34,C,626.0,166887.0,718098.41,6244969.71,0.0,I,0,ACCROCHE,,Beziers-Ouest,36,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,34,ASF
EchangeurA0009Pr188,2025-01-01,A0009,188,11,C,421.0,188682.0,702805.57,6230818.05,0.0,I,0,ACCROCHE,,Narbonne-Est,37,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0009Pr192,2025-01-01,A0009,192,11,C,24.0,192285.0,699499.18,6229311.03,0.0,I,0,ACCROCHE,,Narbonne-Sud,38,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0009Pr193,2025-01-01,A0009,193,11,C,644.0,193905.0,698655.44,6227948.72,0.0,I,0,ACCROCHE,,Bifurcation A9/A61 (Narbonne),,5,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,11,ASF
EchangeurA0009Pr208,2025-01-01,A0009,208,11,C,155.0,208416.0,696139.74,6214869.25,0.0,I,0,ACCROCHE,,Sigean,39,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0009Pr219,2025-01-01,A0009,219,11,C,232.0,219493.0,697537.19,6204420.3,0.0,I,0,ACCROCHE,,Leucate,40,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0009Pr241,2025-01-01,A0009,241,66,C,395.0,241656.0,691399.56,6187026.2,0.0,I,0,ACCROCHE,,Perpignan-Nord,41,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,66,ASF
EchangeurA0009Pr255,2025-01-01,A0009,255,66,C,113.0,255374.0,688620.23,6173845.76,0.0,I,0,ACCROCHE,,Perpignan-Sud,42,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,66,ASF
EchangeurA0009Pr271,2025-01-01,A0009,271,66,C,893.0,272154.0,685177.73,6158394.84,0.0,I,0,ACCROCHE,,Le Boulou,43,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,66,ASF
EchA0010Pr0,2025-01-01,A0010,0,91,C,110.0,14127.0,640670.65,6841418.5,0.0,I,0,ACCROCHE,1996-01-01,Echangeur A10 - RN118,,2,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,F,,91,COFIROUTE
EchA0010Pr1,2025-01-01,A0010,1,91,C,900.0,15914.0,639666.36,6839940.39,0.0,I,0,ACCROCHE,1979-01-01,Echangeur A10 - RN104,,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,91,COFIROUTE
EchA0010Pr19,2025-01-01,A0010,19,78,C,573.0,33563.0,625295.26,6830304.76,0.0,I,0,ACCROCHE,1972-10-30,Dourdan,10,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,78,COFIROUTE
EchA0010Pr26,2025-01-01,A0010,26,78,C,314.0,40287.0,619307.93,6827536.89,0.0,I,0,ACCROCHE,1994-01-01,Bifurcation A10 - A11,,1,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,F,,78,COFIROUTE
EchA0010Pr36,2025-01-01,A0010,36,78,C,69.0,50078.0,619546.52,6817851.55,0.0,I,0,ACCROCHE,1973-03-23,Allainville,11,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,78,COFIROUTE
EchA0010Pr64,2025-01-01,A0010,64,28,C,670.0,78665.0,614514.15,6789913.4,0.0,I,0,ACCROCHE,1973-10-12,Allaines,12,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,28,COFIROUTE
EchA0010Pr78,2025-01-01,A0010,78,28,C,50.0,92019.0,614490.62,6776622.8,0.0,I,0,ACCROCHE,1982-12-23,Artenay,13,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,45,COFIROUTE
EchA0010Pr82,2025-01-01,A0010,82,45,C,985.0,96951.0,613572.8,6771790.91,0.0,I,0,ACCROCHE,2009-06-16,Bifurcation A10 - A19,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,45,COFIROUTE
EchA0010Pr93,2025-01-01,A0010,93,45,C,362.0,107298.0,614082.99,6761726.54,0.0,I,0,ACCROCHE,1973-10-12,Orleans Nord,14,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,45,COFIROUTE
EchA0010Pr98,2025-01-01,A0010,98,45,C,674.0,112623.0,613832.26,6756473.7,0.0,I,0,ACCROCHE,1974-07-18,Bifurcation A10 - A71,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,45,COFIROUTE
EchA0010Pr115,2025-01-01,A0010,115,45,C,74.0,128995.0,600101.71,6748921.24,0.0,I,0,ACCROCHE,1974-07-18,Meung-sur-Loire,15,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,45,COFIROUTE
EchA0010Pr131,2025-01-01,A0010,131,41,C,645.0,145557.0,588022.62,6737761.35,0.0,I,0,ACCROCHE,1992-02-26,Mer,16,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,41,COFIROUTE
EchA0010Pr148,2025-01-01,A0010,148,41,C,797.0,162706.0,575765.02,6726189.09,0.0,I,0,ACCROCHE,1974-07-18,Blois,17,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,41,COFIROUTE
EchA0010Pr178,2025-01-01,A0010,178,37,C,462.0,192325.0,548452.57,6718093.4,0.0,I,0,ACCROCHE,1974-07-18,Chateau-Renault,18,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,37,COFIROUTE
EchA0010Pr197,2025-01-01,A0010,197,37,C,548.0,211354.0,531572.93,6709621.13,0.0,I,0,ACCROCHE,2005-12-14,Bifurcation A10 - A28,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,37,COFIROUTE
EchA0010Pr199,2025-01-01,A0010,199,37,C,776.0,213585.0,530124.11,6707960.39,0.0,I,0,ACCROCHE,1973-04-07,Tours Nord,19,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,37,COFIROUTE
EchA0010Pr204,2025-01-01,A0010,204,37,C,952.0,218831.0,528155.86,6703325.99,0.0,I,0,ACCROCHE,1993-10-29,Vouvray,20,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,37,COFIROUTE
EchA0010Pr206,2025-01-01,A0010,206,37,C,726.0,220604.0,527063.38,6702010.0,0.0,I,0,ACCROCHE,1973-04-07,Tours Centre,21,8,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,37,COFIROUTE
EchA0010Pr210,2025-01-01,A0010,210,37,C,269.0,224144.0,527483.09,6698626.33,0.0,I,0,ACCROCHE,1973-04-07,Saint Avertin,22,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,F,,37,COFIROUTE
EchA0010Pr212,2025-01-01,A0010,212,37,C,592.0,226471.0,526498.13,6696515.49,0.0,I,0,ACCROCHE,1973-04-07,Chambray (D943),23,2,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,F,,37,COFIROUTE
EchA0010Pr212,2025-01-01,A0010,212,37,C,876.0,226755.0,526365.25,6696245.06,0.0,I,0,ACCROCHE,1973-04-07,Chambray (D910),23,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,37,COFIROUTE
EchA0010Pr214,2025-01-01,A0010,214,37,C,630.0,228448.0,525792.38,6694650.35,0.0,I,0,ACCROCHE,1995-12-14,Joue-Les-Tours,24,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,37,COFIROUTE
EchA0010Pr217,2025-01-01,A0010,217,37,C,658.0,231513.0,525649.26,6691653.7,0.0,I,0,ACCROCHE,2007-12-18,Bifurcation A10 - A85,,10,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,37,COFIROUTE
EchA0010Pr223,2025-01-01,A0010,223,37,C,360.0,237216.0,523454.18,6686461.21,0.0,I,0,ACCROCHE,2004-10-01,Monts-Sorigny,"24,1",4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,37,COFIROUTE
EchA0010Pr241,2025-01-01,A0010,241,37,C,235.0,255076.0,517270.66,6670007.7,0.0,I,0,ACCROCHE,1977-10-28,Sainte-Maure-de-Touraine,25,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,37,COFIROUTE
EchA0010Pr272,2025-01-01,A0010,272,86,C,251.0,286113.0,511374.37,6640458.34,0.0,I,0,ACCROCHE,1977-10-28,Chatellerault Nord,26,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,86,COFIROUTE
EchA0010Pr278,2025-01-01,A0010,278,86,C,932.0,292805.0,509272.95,6634194.32,0.0,I,0,ACCROCHE,1977-07-01,Chatellerault Sud,27,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,86,COFIROUTE
EchA0010Pr295,2025-01-01,A0010,295,86,C,899.0,309756.0,498058.41,6622521.9,0.0,I,0,ACCROCHE,1989-04-28,Futuroscope,28,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,86,COFIROUTE
EchA0010Pr301,2025-01-01,A0010,301,86,C,442.0,315300.0,497121.12,6617093.97,0.0,I,0,ACCROCHE,1977-07-01,Poitiers Nord,29,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,86,COFIROUTE
EchA0010Pr311,2025-01-01,A0010,311,86,C,57.0,324901.0,491785.49,6609516.31,0.0,I,0,ACCROCHE,1977-07-01,Poitiers Sud,30,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,86,COFIROUTE
EchangeurA0010Pr311,2025-01-01,A0010,311,86,C,58.0,324902.0,491784.85,6609515.54,0.0,I,0,ACCROCHE,,Poitiers sud,30,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,86,COFIROUTE
EchangeurA0010Pr343,2025-01-01,A0010,343,79,C,808.0,357652.0,463405.83,6596764.36,0.0,I,0,ACCROCHE,,Soudan,31,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,79,ASF
EchangeurA0010Pr363,2025-01-01,A0010,363,79,C,653.0,377497.0,446277.97,6588129.73,0.0,I,0,ACCROCHE,,Bifurcation A10/A83,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,79,ASF
EchangeurA0010Pr370,2025-01-01,A0010,370,79,C,58.0,383902.0,441577.46,6583918.25,0.0,I,0,ACCROCHE,,Niort-Est (Limoges-Niort),32,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,79,ASF
EchangeurA0010Pr379,2025-01-01,A0010,379,79,C,806.0,393650.0,435311.61,6576705.85,0.0,I,0,ACCROCHE,,Niort-Sud,33,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,79,ASF
EchangeurA0010Pr412,2025-01-01,A0010,412,17,C,480.0,426324.0,425174.54,6546942.94,0.0,I,0,ACCROCHE,,Saint-Jean d'Angely,34,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,17,ASF
EchangeurA0010Pr434,2025-01-01,A0010,434,17,C,655.0,448499.0,415466.8,6528101.18,0.0,I,0,ACCROCHE,,Bifurcation A10/A837,,2,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,F,,17,ASF
EchangeurA0010Pr439,2025-01-01,A0010,439,17,C,90.0,452934.0,414634.97,6523835.93,0.0,I,0,ACCROCHE,,Saintes,35,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,17,ASF
EchangeurA0010Pr460,2025-01-01,A0010,460,17,C,450.0,474294.0,419343.9,6503817.43,0.0,I,0,ACCROCHE,,Pons,36,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,17,ASF
EchangeurA0010Pr483,2025-01-01,A0010,483,17,C,809.0,497653.0,418820.23,6481071.09,0.0,I,0,ACCROCHE,,Mirambeau,37,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,17,ASF
EchangeurA0010Pr497,2025-01-01,A0010,497,33,C,489.0,511333.0,422190.59,6467993.49,0.0,I,0,ACCROCHE,,Saint-Aubin-de-Blaye,38,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,33,ASF
EchangeurA0010Pr526-1,2025-01-01,A0010,526,33,C,360.0,540204.0,429790.34,6440984.58,0.0,I,0,ACCROCHE,,Libourne / St Antoine,39a,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,33,ASF
EchangeurA0010Pr526,2025-01-01,A0010,526,33,C,650.0,540494.0,429872.95,6440707.35,0.0,I,0,ACCROCHE,,Echangeur avec la RN 10,39b,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,33,ASF
